,id,title,date,address,thumbnail,division,division_url,latitude,longitude,SHAPE
838,http://www.loc.gov/item/75696675/,"Cairo, West Virginia 1899.",1899,"Cairo, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894c/pm009881.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.20595000000003,-81.15759999999995,"{'spatialReference': {'wkid': 4326}, 'x': -81.15759999999995, 'y': 39.20595000000003}"
984,http://www.loc.gov/item/gm71005373/,"Cambridge, Ohio 1899",1899,"Cambridge, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084c/pm006830.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.02478000000008,-81.59010999999998,"{'spatialReference': {'wkid': 4326}, 'x': -81.59010999999998, 'y': 40.02478000000008}"
839,http://www.loc.gov/item/75696676/,"Cameron, West Virginia 1899.",1899,"Cameron, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894c/pm009891.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.82696000000004,-80.56587999999994,"{'spatialReference': {'wkid': 4326}, 'x': -80.56587999999994, 'y': 39.82696000000004}"
56,http://www.loc.gov/item/75694682/,"Concord, N.H. 1899.",1899,"Concord, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744c/pm004730.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.207250000000045,-71.53659999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.53659999999996, 'y': 43.207250000000045}"
995,http://www.loc.gov/item/gm71005335/,"Canal Dover, Tuscarawas County, Ohio 1899.",1899,"Dover, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084d/pm006840.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.52126000000004,-81.47309999999999,"{'spatialReference': {'wkid': 4326}, 'x': -81.47309999999999, 'y': 40.52126000000004}"
1391,http://www.loc.gov/item/75693135/,"[Fort Collins, Colorado]",1899,"Fort Collins, Colorado",https://tile.loc.gov/storage-services/service/gmd/gmd431/g4314/g4314f/pm000670.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.581470000000024,-105.07661999999999,"{'spatialReference': {'wkid': 4326}, 'x': -105.07661999999999, 'y': 40.581470000000024}"
845,http://www.loc.gov/item/75696683/,"Harrisville, Ritchie County, W.Va. 1899.",1899,"Harrisville, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894h/pm009960.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.20962000000003,-81.05249999999995,"{'spatialReference': {'wkid': 4326}, 'x': -81.05249999999995, 'y': 39.20962000000003}"
183,http://www.loc.gov/item/75694583/,"Hopedale, Mass. 1899.",1899,"Hopedale, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764h/pm003020.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.12634000000003,-71.53697999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.53697999999997, 'y': 42.12634000000003}"
1005,http://www.loc.gov/item/gm71005336/,"Martin's Ferry, Ohio 1899",1899,"Martins Ferry, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084m/pm006980.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.09623000000005,-80.72335999999996,"{'spatialReference': {'wkid': 4326}, 'x': -80.72335999999996, 'y': 40.09623000000005}"
1007,http://www.loc.gov/item/75694925/,"Mingo Junction, Ohio 1899.",1899,"Mingo Junction, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084m/pm007000.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.32592000000005,-80.60793999999999,"{'spatialReference': {'wkid': 4326}, 'x': -80.60793999999999, 'y': 40.32592000000005}"
553,http://www.loc.gov/item/75694731/,"Morristown, N.J. 1899.",1899,"Morristown, New Jersey",https://tile.loc.gov/storage-services/service/gmd/gmd381/g3814/g3814m/pm005210.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.79352000000006,-74.47773999999998,"{'spatialReference': {'wkid': 4326}, 'x': -74.47773999999998, 'y': 40.79352000000006}"
849,http://www.loc.gov/item/75696686/,"Moundsville, West Virginia 1899.",1899,"Moundsville, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894m/pm010001.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.91856000000007,-80.74662999999998,"{'spatialReference': {'wkid': 4326}, 'x': -80.74662999999998, 'y': 39.91856000000007}"
850,http://www.loc.gov/item/75696687/,"New Martinsville, West Virginia 1899.",1899,"New Martinsville, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894n/pm010020.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.64287000000007,-80.85793999999999,"{'spatialReference': {'wkid': 4326}, 'x': -80.85793999999999, 'y': 39.64287000000007}"
301,http://www.loc.gov/item/75693156/,"Norwalk, South Norwalk, and East Norwalk, Conn.",1899,"Norwalk, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784n/pm000900.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.11366000000004,-73.40764999999993,"{'spatialReference': {'wkid': 4326}, 'x': -73.40764999999993, 'y': 41.11366000000004}"
853,http://www.loc.gov/item/75696689/,"Parkersburg, West Virginia 1899.",1899,"Parkersburg, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894p/pm010050.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.263720000000035,-81.55856999999997,"{'spatialReference': {'wkid': 4326}, 'x': -81.55856999999997, 'y': 39.263720000000035}"
858,http://www.loc.gov/item/73693113/,"Pennsboro, West Virginia 1899",1899,"Pennsboro, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894p/pm010070.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.28383000000008,-80.96927999999997,"{'spatialReference': {'wkid': 4326}, 'x': -80.96927999999997, 'y': 39.28383000000008}"
857,http://www.loc.gov/item/75696691/,"Pennsboro, West Virginia 1899.",1899,"Pennsboro, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894p/pm010061.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.28383000000008,-80.96927999999997,"{'spatialReference': {'wkid': 4326}, 'x': -80.96927999999997, 'y': 39.28383000000008}"
228,http://www.loc.gov/item/91680092/,"Pittsfield, Mass.",1899,"Pittsfield, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764p/pm003182.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.44780000000003,-73.25410999999997,"{'spatialReference': {'wkid': 4326}, 'x': -73.25410999999997, 'y': 42.44780000000003}"
560,http://www.loc.gov/item/75694735/,"Plainfield and North Plainfield, N.J. 1899.",1899,"Plainfield, New Jersey",https://tile.loc.gov/storage-services/service/gmd/gmd381/g3814/g3814p/pm005250.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.61781000000008,-74.41747999999995,"{'spatialReference': {'wkid': 4326}, 'x': -74.41747999999995, 'y': 40.61781000000008}"
473,http://www.loc.gov/item/75694833/,"1899 Plattsburgh, N.Y.",1899,"Plattsburgh, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804p/pm006170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.699130000000025,-73.45302999999996,"{'spatialReference': {'wkid': 4326}, 'x': -73.45302999999996, 'y': 44.699130000000025}"
860,http://www.loc.gov/item/75696695/,"Salem, West Virginia 1899.",1899,"Salem, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894s/pm010110.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.28267000000005,-80.55863999999997,"{'spatialReference': {'wkid': 4326}, 'x': -80.55863999999997, 'y': 39.28267000000005}"
1012,http://www.loc.gov/item/75694928/,"Scio, Harrison County, Ohio 1899.",1899,"Scio, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084s/pm007080.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.39830000000006,-81.08616999999998,"{'spatialReference': {'wkid': 4326}, 'x': -81.08616999999998, 'y': 40.39830000000006}"
1013,http://www.loc.gov/item/75694929/,"Scio, Harrison County, Ohio.",1899,"Scio, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084s/pm007090.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.39830000000006,-81.08616999999998,"{'spatialReference': {'wkid': 4326}, 'x': -81.08616999999998, 'y': 40.39830000000006}"
859,http://www.loc.gov/item/75696694/,"St. Mary's, West Virginia 1899.",1899,"St Marys, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894s/pm010100.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.38880000000006,-81.20620999999994,"{'spatialReference': {'wkid': 4326}, 'x': -81.20620999999994, 'y': 39.38880000000006}"
1017,http://www.loc.gov/item/gm71005371/,"Toronto, Ohio 1899.",1899,"Toronto, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084t/pm007110.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.460950000000025,-80.60643999999996,"{'spatialReference': {'wkid': 4326}, 'x': -80.60643999999996, 'y': 40.460950000000025}"
322,http://www.loc.gov/item/75693167/,"Waterbury, Conn. 1899.",1899,"Waterbury, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784w/pm001000.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.55490000000003,-73.04646999999994,"{'spatialReference': {'wkid': 4326}, 'x': -73.04646999999994, 'y': 41.55490000000003}"
523,http://www.loc.gov/item/79695017/,"West Chazy, N.Y.",1899,"West Chazy, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804w/pm006541.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.82069000000007,-73.50780999999995,"{'spatialReference': {'wkid': 4326}, 'x': -73.50780999999995, 'y': 44.82069000000007}"
1020,http://www.loc.gov/item/86691591/,"Woodsfield, Monroe County, Ohio, 1899",1899,"Woodsfield, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084w/pm007122.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.76249000000007,-81.11521999999997,"{'spatialReference': {'wkid': 4326}, 'x': -81.11521999999997, 'y': 39.76249000000007}"
528,http://www.loc.gov/item/75694872/,"Yonkers, N.Y. 1899.",1899,"Yonkers, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804y/pm006570.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.932990000000075,-73.89873999999998,"{'spatialReference': {'wkid': 4326}, 'x': -73.89873999999998, 'y': 40.932990000000075}"
534,http://www.loc.gov/item/76693066/,"Atlantic City, New Jersey.",1900,"Atlantic City, New Jersey",https://tile.loc.gov/storage-services/service/gmd/gmd381/g3814/g3814a/pm005050.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.36287000000004,-74.42636999999996,"{'spatialReference': {'wkid': 4326}, 'x': -74.42636999999996, 'y': 39.36287000000004}"
579,http://www.loc.gov/item/76693071/,"Beaver, Pennsylvania 1900.",1900,"Beaver, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824b/pm007350.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69640000000004,-80.30195999999995,"{'spatialReference': {'wkid': 4326}, 'x': -80.30195999999995, 'y': 40.69640000000004}"
837,http://www.loc.gov/item/75696674/,"Buckhannon, West Virginia 1900.",1900,"Buckhannon, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894b/pm009880.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.99329000000006,-80.23173999999995,"{'spatialReference': {'wkid': 4326}, 'x': -80.23173999999995, 'y': 38.99329000000006}"
988,http://www.loc.gov/item/75694914/,"Panoramic view, city of Cincinnati, U.S.A. 1900.",1900,"Cincinnati, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084c/pm006850.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.12711000000007,-84.51438999999993,"{'spatialReference': {'wkid': 4326}, 'x': -84.51438999999993, 'y': 39.12711000000007}"
615,http://www.loc.gov/item/74693151/,"Derry Station, Pennsylvania 1900.",1900,"Derry, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824d/pm007611.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.33499000000006,-79.30443999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.30443999999994, 'y': 40.33499000000006}"
618,http://www.loc.gov/item/75694961/,"Dunbar, Fayette County, Pennsylvania 1900.",1900,"Dunbar, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824d/pm007640.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.97562000000005,-79.61578999999995,"{'spatialReference': {'wkid': 4326}, 'x': -79.61578999999995, 'y': 39.97562000000005}"
623,http://www.loc.gov/item/75694964/,"Easton, Pa. and Phillipsburg, N.J.",1900,"Easton, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824e/pm007671.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69120000000004,-75.20982999999995,"{'spatialReference': {'wkid': 4326}, 'x': -75.20982999999995, 'y': 40.69120000000004}"
630,http://www.loc.gov/item/75694971/,"Evans City, Pennsylvania 1900.",1900,"Evans City, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824e/pm007740.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.76909000000006,-80.06317999999999,"{'spatialReference': {'wkid': 4326}, 'x': -80.06317999999999, 'y': 40.76909000000006}"
654,http://www.loc.gov/item/75694992/,"Indiana, Pennsylvania, 1900.",1900,"Indiana, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824i/pm007920.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.62290000000007,-79.15014999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.15014999999994, 'y': 40.62290000000007}"
661,http://www.loc.gov/item/75694996/,"Latrobe, Pennsylvania 1900.",1900,"Latrobe, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824l/pm007960.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.31678000000005,-79.38511999999997,"{'spatialReference': {'wkid': 4326}, 'x': -79.38511999999997, 'y': 40.31678000000005}"
663,http://www.loc.gov/item/gm71005338/,"Ligonier, Pennsylvania 1900",1900,"Ligonier, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824l/pm007970.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.24275000000006,-79.23821999999996,"{'spatialReference': {'wkid': 4326}, 'x': -79.23821999999996, 'y': 40.24275000000006}"
664,http://www.loc.gov/item/77691645/,"Ligonier, Pennsylvania.",1900,"Ligonier, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824l/pm020546.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.24275000000006,-79.23821999999996,"{'spatialReference': {'wkid': 4326}, 'x': -79.23821999999996, 'y': 40.24275000000006}"
427,http://www.loc.gov/item/81694155/,"[Bird's-eye-view of Manhattan and adjacent districts, New York City].",1900,"Manhattan, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005841.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.714500000000044,-74.00600999999995,"{'spatialReference': {'wkid': 4326}, 'x': -74.00600999999995, 'y': 40.714500000000044}"
672,http://www.loc.gov/item/76695128/,"Meyersdale, Pennsylvania.",1900,"Meyersdale, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008025.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.814460000000054,-79.02718999999996,"{'spatialReference': {'wkid': 4326}, 'x': -79.02718999999996, 'y': 39.814460000000054}"
680,http://www.loc.gov/item/73693110/,"Monaca, Pennsylvania 1900.",1900,"Monaca, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008060.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69151000000005,-80.28074999999995,"{'spatialReference': {'wkid': 4326}, 'x': -80.28074999999995, 'y': 40.69151000000005}"
685,http://www.loc.gov/item/77691781/,"Properties of the Delaware River Improvement Company on Morrisville Island, Pa. opposite Trenton, N.J.",1900,"Morrisville, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008093.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.21082000000007,-74.77551999999997,"{'spatialReference': {'wkid': 4326}, 'x': -74.77551999999997, 'y': 40.21082000000007}"
688,http://www.loc.gov/item/76695131/,"Mount Pleasant, Pennsylvania.",1900,"Mt Pleasant, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008102.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.15024000000005,-79.54487999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.54487999999998, 'y': 40.15024000000005}"
457,http://www.loc.gov/item/75694802/,"Newburgh, N.Y.",1900,"Newburgh, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005930.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.49994000000004,-74.01022999999998,"{'spatialReference': {'wkid': 4326}, 'x': -74.01022999999998, 'y': 41.49994000000004}"
1430,http://www.loc.gov/item/75693098/,"Oakland, California, 1900.",1900,"Oakland, California",https://tile.loc.gov/storage-services/service/gmd/gmd436/g4364/g4364o/pm000300.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,37.80508000000003,-122.27306999999996,"{'spatialReference': {'wkid': 4326}, 'x': -122.27306999999996, 'y': 37.80508000000003}"
739,http://www.loc.gov/item/75696527/,"Rochester, Pennsylvania 1900.",1900,"Rochester, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824r/pm008390.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.70121000000006,-80.28577999999999,"{'spatialReference': {'wkid': 4326}, 'x': -80.28577999999999, 'y': 40.70121000000006}"
